id	lemma	pos
3375	connectivity	n
3376	connector	n
3377	connexion	n
3378	conniving	a
3379	connoisseur	n
3380	connotation	n
3381	conquer	v
3382	conquering	n
3383	conqueror	n
3384	conquest	n
3385	conquistador	n
3386	conscience	n
3387	conscientious	a
3388	conscious	a
3390	conscript	n
3391	conscript	v
3392	conscription	n
3393	consecrate	a
3394	consecrate	v
3395	consecrated	a
3396	consecration	n
3397	consecutive	a
3398	consensual	a
3400	consent	n
3401	consent	v
3402	consenting	a
3403	consequence	n
3404	consequent	a
3405	consequential	a
3406	conservancy	n
3407	conservation	n
3408	conservationist	n
3409	conservatism	n
3410	conservative	a
3411	conservative	n
3412	conservator	n
3413	conservatory	n
3414	conserve	n
3415	conserve	v
3416	conserved	a
3418	consider	v
3419	considerable	a
3420	considerate	a
3421	consideration	n
3422	considered	a
3423	consignment	n
3424	consist	v
3425	consistency	n
3426	consistent	a
3427	consolation	n
3428	console	n
3429	console	v
3430	consolidate	v
3431	consolidated	a
3432	consolidation	n
3433	consonance	n
3434	consonant	a
3435	consonant	n
3436	consort	n
3437	consort	v
3438	consortium	n
3439	conspicuous	a
3440	conspiracy	n
3441	conspirator	n
3442	conspiratorial	a
3443	conspire	v
3444	constable	n
3445	constabulary	n
3446	constancy	n
3447	constant	a
3448	constant	n
3449	constellation	n
3450	consternation	n
3451	constipation	n
3452	constituency	n
3453	constituent	a
3454	constituent	n
3455	constitute	v
3456	constituted	a
3457	constitution	n
3458	constitutional	a
3459	constitutional	n
3460	constitutive	a
3461	constrain	v
3462	constrained	a
3463	constraining	a
3464	constraint	n
3465	constricted	a
3466	constriction	n
3467	constrictor	n
3468	construct	n
3469	construct	v
3470	construction	n
3471	constructive	a
3472	constructor	n
3473	consul	n
3474	consular	a
3475	consulate	n
3476	consult	v
3477	consultancy	n
3478	consultant	n
3479	consultation	n
3480	consultative	a
3481	consumable	a
3482	consume	v
3483	consumer	n
3484	consumerism	n
3485	consuming	a
3486	consummate	a
3487	consummate	v
3488	consummated	a
3489	consummation	n
3490	consumption	n
3491	contact	n
3492	contact	v
3493	contagion	n
3494	contagious	a
3495	contain	v
3496	contained	a
3497	container	n
3498	containment	n
3499	contaminant	n
3500	contaminate	v
3501	contaminated	a
3502	contaminating	a
3503	contamination	n
3504	contemplate	v
3505	contemplation	n
3506	contemplative	a
3507	contemporaneous	a
3509	contemporary	a
3510	contemporary	n
3511	contempt	n
3512	contemptuous	a
3513	contend	v
3514	contender	n
3515	content	a
3516	content	n
3517	content	v
3518	contented	a
3519	contention	n
3520	contentious	a
3521	contentment	n
3523	contest	n
3524	contest	v
3525	contestant	n
3526	contested	a
3527	context	n
3528	contextual	a
3529	contiguous	a
3530	continent	a
3531	continent	n
3532	continental	a
3533	contingency	n
3534	contingent	a
3535	contingent	n
3536	continual	a
3537	continuance	n
3538	continuation	n
3539	continue	v
3540	continued	a
3541	continuing	a
3542	continuity	n
3543	continuous	a
3544	continuum	n
3545	contorted	a
3546	contour	n
3547	contour	v
3548	contraband	a
3549	contraband	n
3550	contraception	n
3551	contraceptive	a
3552	contraceptive	n
3553	contract	n
3554	contract	v
3555	contracted	a
3556	contracting	n
3557	contraction	n
3558	contractor	n
3559	contractual	a
3560	contradict	v
3561	contradiction	n
3562	contradictory	a
3563	contradictory	n
3564	contraption	n
3565	contrary	a
3566	contrary	n
3567	contrast	n
3568	contrast	v
3569	contrasting	a
3570	contrastive	a
3571	contravene	v
3572	contravention	n
3573	contribute	v
3574	contributing	a
3575	contribution	n
3576	contributor	n
3577	contributory	a
3578	contrition	n
3579	contrived	a
3580	control	n
3581	control	v
3582	controllable	a
3583	controlled	a
3584	controller	n
3585	controlling	a
3586	controversial	a
3587	controversy	n
3588	contusion	n
3589	conundrum	n
3590	convalescence	n
3591	convalescent	a
3592	convalescent	n
3593	convection	n
3594	convene	v
3595	convener	n
3596	convenience	n
3598	convenient	a
3599	convening	n
3600	convent	n
3601	convention	n
3602	conventional	a
3603	converge	v
3604	convergence	n
3605	convergent	a
3606	converging	n
3607	conversant	a
3608	conversation	n
3609	conversational	a
3610	converse	a
3611	converse	n
3612	converse	v
3613	conversion	n
3614	convert	n
3615	convert	v
3616	converter	n
3617	convertible	a
3618	convertible	n
3619	convex	a
3620	convey	v
3621	conveyance	n
3622	conveying	n
3623	conveyor	n
3624	convict	n
3625	convict	v
3626	conviction	n
3627	convince	v
3628	convinced	a
3629	convincing	a
3630	convocation	n
3631	convoluted	a
3632	convoy	n
3633	convoy	v
3634	coo	n
3635	coo	v
3636	cook	n
3637	cook	v
3638	cookbook	n
3639	cooked	a
3640	cooker	n
3641	cookery	n
3642	cookie	n
3643	cooking	n
3644	cookware	n
3645	cool	a
3646	cool	n
3647	cool	v
3648	coolant	n
3649	cooler	n
3650	cooling	n
3652	coop	n
3653	cooperate	v
3654	cooperation	n
3655	cooperative	a
3656	cooperative	n
3657	coordinate	a
3658	coordinate	n
3659	coordinate	v
3660	coordinated	a
3661	coordinating	a
3662	coordination	n
3663	coordinator	n
3664	cop	n
3665	cop	v
3666	cope	v
3667	copier	n
3668	copilot	n
3669	chamberlain	n
3671	chameleon	n
3672	champagne	n
3673	champaign	n
3674	chancellor	n
3675	chandler	n
3677	chardonnay	n
3678	charioteer	n
3679	charleston	v
3680	charon	n
3681	chartist	n
3682	chartreuse	n
3684	chase	n
3685	cheddar	n
3686	chesterfield	n
3687	chevalier	n
3688	cheviot	n
3689	chianti	n
3690	chicano	n
3691	chihuahua	n
3692	chimaera	n
3693	chimera	n
3694	chin	n
3695	chippendale	a
3696	chippendale	n
3697	chiron	n
3698	chow	n
3699	christ	n
3700	christendom	n
3701	christian	a
3702	christian	n
3703	christianisation	n
3704	christianity	n
3705	christianization	n
3707	christological	a
3708	christology	n
3709	cimmerian	a
3710	cinderella	n
3711	circe	n
3712	circumcision	n
3714	cistercian	n
3715	citation	n
3716	clay	n
3717	clio	n
3718	clydesdale	n
3719	clytemnestra	n
3720	coca	n
3721	cockney	a
3722	cockney	n
3723	cognac	n
3724	coke	n
3725	cola	n
3726	cologne	n
3727	colon	n
3728	colony	n
3729	colt	n
3730	commerce	n
3732	communion	n
3733	communist	n
3734	coping	n
3735	copious	a
3736	copper	n
3737	copper	v
3738	coppery	a
3739	copse	n
3740	copulate	v
3741	copulation	n
3742	copy	n
3743	copy	v
3744	copycat	n
3745	copying	n
3746	copyist	n
3747	copyright	n
3748	copyright	v
3749	copyrighted	a
3750	copywriter	n
3751	coral	a
3752	coral	n
3753	cord	n
3754	cord	v
3755	corded	a
3756	cordial	a
3757	cordial	n
3758	cordless	a
3759	cordon	n
3761	corduroy	n
3762	core	n
3763	core	v
3764	corgi	n
3765	coriander	n
3766	cork	n
3767	cork	v
3768	corker	n
3769	corkscrew	n
3770	corkscrew	v
3771	corky	a
3772	corn	n
3773	corn	v
3774	cornbread	n
3775	cornea	n
3776	corneal	a
3777	corned	a
3778	corner	n
3779	corner	v
3780	cornerback	n
3781	cornered	a
3782	cornerstone	n
3783	cornet	n
3784	cornfield	n
3785	cornmeal	n
3786	cornucopia	n
3787	corny	a
3788	corollary	n
3789	corona	n
3790	coronary	a
3791	coronary	n
3792	coronation	n
3794	coroner	n
3795	coronet	n
3796	corp	n
3797	corporal	a
3798	corporal	n
3799	corporate	a
3800	corporation	n
3801	corporeal	a
3802	corps	n
3803	corpse	n
3805	corral	n
3806	corral	v
3807	correct	a
3808	correct	v
3809	corrected	a
3810	correction	n
3811	correctional	a
3813	corrective	a
3814	corrective	n
3816	correlate	a
3817	correlate	n
3818	correlate	v
3819	correlated	a
3820	correlation	n
3821	correlative	a
3822	correspond	v
3823	correspondence	n
3824	correspondent	a
3825	correspondent	n
3826	corresponding	a
3827	corridor	n
3828	corroborate	v
3829	corroboration	n
3830	corroded	a
3831	corrosion	n
3832	corrosive	a
3833	corrosive	n
3834	corrugated	a
3835	corrupt	a
3836	corrupt	v
3837	corrupted	a
3838	corrupting	a
3839	corruption	n
3840	corset	n
3841	cortex	n
3842	cortical	a
3843	corticosteroid	n
3844	cortisol	n
3845	cortisone	n
3846	corvette	n
3847	cosine	n
3848	cosmetic	a
3849	cosmetic	n
3850	cosmetology	n
3851	cosmic	a
3852	cosmological	a
3853	cosmology	n
3854	cosmonaut	n
3855	cosmopolitan	a
3856	cosmopolitan	n
3858	cosplay	v
3859	cost	n
3860	cost	v
3861	costing	n
3862	costly	a
3864	costume	n
3865	costume	v
3866	costumed	a
3867	cosy	a
3868	cosy	n
3869	cot	n
3870	coterie	n
3871	cottage	n
3872	cotton	n
3873	cotton	v
3874	cottontail	n
3875	cottonwood	n
3876	couch	n
3877	couch	v
3878	cougar	n
3879	cough	n
3880	cough	v
3881	coughing	n
3882	council	n
3883	councillor	n
3884	councilman	n
3885	councilwoman	n
3886	counsel	n
3887	counsel	v
3888	counseling	n
3889	counselling	n
3890	counsellor	n
3891	counselor	n
3892	count	n
3893	count	v
3894	countable	a
3895	countdown	n
3896	countenance	n
3897	countenance	v
3898	counter	a
3899	counter	n
3900	counter	v
3901	counteract	v
3902	counterattack	n
3903	counterattack	v
3904	counterbalance	n
3905	counterbalance	v
3906	counterbalanced	a
3907	counterclockwise	a
3908	counterculture	n
3909	counterexample	n
3910	counterfactual	a
3911	counterfeit	a
3912	counterfeit	n
3913	counterfeit	v
3914	counterintuitive	a
3915	countermeasure	n
3916	counteroffensive	n
3917	counterpart	n
3918	counterpoint	n
3919	counterpoint	v
3920	counterterrorism	n
3921	counterweight	n
3922	counterweight	v
3924	counting	n
3925	countless	a
3926	country	n
3927	countryman	n
3928	countryside	n
3929	countrywide	a
3930	county	n
3931	countywide	a
3932	coup	n
3933	coupe	n
3934	couple	n
3935	couple	v
3936	coupled	a
3937	coupler	n
3938	couplet	n
3939	coupling	n
3940	coupon	n
3941	courage	n
3942	courageous	a
3943	courier	n
3944	coursework	n
3945	court	n
3946	court	v
3947	courteous	a
3948	courtesy	n
3949	courthouse	n
3950	courting	n
3951	courtly	a
3952	courtroom	n
3953	courtship	n
3954	courtyard	n
3955	cousin	n
3956	couture	n
3957	cove	n
3958	coven	n
3959	covenant	n
3960	covenant	v
3961	cover	n
3962	cover	v
3963	coverage	n
3964	covered	a
3965	covering	n
3966	covert	a
3967	covert	n
3968	coveted	a
3969	cow	n
3970	cow	v
3971	coward	n
3972	cowardice	n
3973	cowardly	a
3974	cowbell	n
3975	cowboy	n
3976	cowgirl	n
3977	cowherd	n
3978	cowl	n
3980	coy	a
3981	coyote	n
3982	cozy	a
3983	cozy	n
3984	crab	n
3985	crab	v
3987	crack	a
3988	crack	n
3989	crack	v
3990	crackdown	n
3991	cracked	a
3992	cracker	n
3993	crackers	a
3994	cracking	a
3995	cracking	n
3996	crackle	n
3997	crackle	v
3998	crackling	n
3999	cradle	n
4000	cradle	v
4001	craft	n
4002	craft	v
4003	craftsman	n
4004	craftsmanship	n
4005	crafty	a
4006	crag	n
4007	craggy	a
4008	cram	v
4009	cramp	n
4010	cramp	v
4011	cramped	a
4012	cranberry	n
4013	crane	n
4014	crane	v
4015	cranial	a
4016	cranium	n
4017	crank	a
4018	crank	n
4019	crank	v
4020	cranky	a
4021	crap	n
4022	crap	v
4024	crash	n
4025	crash	v
4026	crashing	a
4027	crass	a
4028	crate	n
4029	crate	v
4030	crater	n
4031	crave	v
4032	craved	a
4033	craven	a
4034	craving	n
4035	crawfish	n
4036	crawl	n
4037	crawl	v
4038	crawler	n
4039	crawling	n
4040	crayfish	n
4041	crayon	n
4042	crayon	v
4043	craze	n
4044	craze	v
4045	crazed	a
4046	crazy	a
4047	crazy	n
4048	cream	n
4049	cream	v
4050	creamer	n
4051	creamery	n
4052	creamy	a
4053	crease	n
4054	crease	v
4055	create	v
4056	creatine	n
4057	creation	n
4058	creationism	n
4059	creative	a
4060	creativity	n
4061	creator	n
4062	creature	n
4063	credence	n
4064	credential	n
4066	credibility	n
4067	credible	a
4068	credit	n
4069	credit	v
4070	creditable	a
4071	credited	a
4072	creditor	n
4074	credo	n
4075	creed	n
4076	creek	n
4077	creep	n
4078	creep	v
4079	creeper	n
4080	creeping	n
4082	creepy	a
4083	cremation	n
4084	crematorium	n
4085	creole	n
4086	crepe	n
4087	crescendo	a
4088	crescendo	n
4089	crescendo	v
4090	crescent	a
4091	crescent	n
4093	crest	n
4094	crest	v
4095	crested	a
4096	crevasse	n
4097	crevice	n
4098	crew	n
4099	crew	v
4100	crewman	n
4101	crib	n
4102	crib	v
4103	crick	n
4104	crick	v
4105	cricket	n
4106	cricketer	n
4107	crier	n
4108	crime	n
4109	criminal	a
4110	criminal	n
4111	criminality	n
4112	criminalization	n
4113	criminalize	v
4114	criminologist	n
4115	criminology	n
4116	crimp	n
4117	crimp	v
4118	crimson	a
4119	crimson	n
4120	crimson	v
4121	cringe	n
4122	cringe	v
4123	cripple	n
4124	cripple	v
4125	crippled	a
4126	crippling	a
4128	crisp	a
4129	crisp	n
4130	crisp	v
4131	crispy	a
4132	criterion	n
4133	critic	n
4134	critical	a
4135	criticality	n
4136	criticise	v
4137	criticism	n
4138	criticize	v
4139	critique	n
4140	critique	v
4141	crochet	n
4142	crochet	v
4143	crockery	n
4144	crocodile	n
4146	crone	n
4147	cronyism	n
4148	crook	n
4149	crook	v
4150	crooked	a
4151	croon	v
4152	crooner	n
4153	crooning	n
4154	crop	n
4155	crop	v
4156	cropped	a
4157	cropper	n
4158	croquet	n
4162	crossbar	n
4164	crossbow	n
4165	crossbreeding	n
4166	crossed	a
4167	crossfire	n
4168	crossing	n
4169	crossover	n
4170	crossroad	n
4172	crosstalk	n
4173	crosstown	a
4174	crosswind	n
4175	crossword	n
4176	crotch	n
4177	crouch	n
4178	crouch	v
4179	crow	n
4180	crow	v
4181	crowbar	n
4182	crowd	n
4183	crowd	v
4184	crowded	a
4185	crowdfunding	n
4186	crowding	n
4187	crowdsourcing	n
4188	crown	n
4189	crown	v
4190	crowned	a
4191	crowning	a
4192	crucial	a
4193	crucible	n
4194	crucifix	n
4195	crucifixion	n
4196	crude	a
4197	crude	n
4198	cruel	a
4199	cruelty	n
4200	cruise	n
4201	cruise	v
4202	cruiser	n
4203	crumb	n
4204	crumb	v
4205	crumble	v
4206	crumpled	a
4207	crunch	n
4208	crunch	v
4209	crusade	n
4210	crusade	v
4211	crusader	n
4212	crush	n
4213	crush	v
4214	crushed	a
4215	crusher	n
4216	crushing	a
4217	crushing	n
4218	crust	n
4219	crust	v
4220	crustacean	a
4221	crustacean	n
4222	crusty	a
4223	crutch	n
4224	crux	n
4225	cry	n
4226	cry	v
4227	crying	a
4228	crying	n
4229	crypt	n
4230	cryptic	a
4231	cryptocurrency	n
4232	cryptographer	n
4233	cryptographic	a
4234	cryptography	n
4235	crystal	n
4236	crystalline	a
4237	crystallization	n
4238	crystallize	v
4239	crystallized	a
4240	cub	n
4241	cube	n
4242	cube	v
4243	cubic	a
4244	cubicle	n
4245	cubism	n
4246	cubist	a
4247	cubist	n
4248	cuckoo	n
4249	cucumber	n
4250	cue	n
4251	cue	v
4252	cuff	n
4253	cuff	v
4254	cuisine	n
4255	culinary	a
4256	cull	n
4257	cull	v
4258	culminate	v
4259	culmination	n
4260	culpability	n
4261	culpable	a
4262	culprit	n
4263	cult	n
4264	cultivable	a
4265	cultivate	v
4266	cultivated	a
4267	cultivation	n
4268	cultivator	n
4269	cultural	a
4270	culture	n
4271	culture	v
4272	cultured	a
4273	culvert	n
4274	cumbersome	a
4275	cumin	n
4276	cumulative	a
4279	cunning	a
4280	cunning	n
4281	cup	n
4282	cup	v
4283	cupboard	n
4284	cupcake	n
4285	cupid	n
4286	curate	n
4287	curative	a
4288	curative	n
4289	curator	n
4290	curatorial	a
4291	curb	n
4292	curb	v
4293	curbing	n
4294	curbside	n
4295	curd	n
4296	cure	n
4297	cure	v
4298	cured	a
4299	curfew	n
4300	curing	n
4301	curio	n
4302	curiosity	n
4303	curious	a
4304	curl	n
4305	curl	v
4306	curled	a
4307	curler	n
4308	curling	a
4309	curling	n
4310	curly	a
4311	currant	n
4312	currency	n
4313	current	a
4314	current	n
4315	curricular	a
4316	curriculum	n
4317	curry	n
4318	curry	v
4319	curse	n
4320	curse	v
4321	cursed	a
4322	cursive	a
4323	cursive	n
4324	cursor	n
4325	cursory	a
4326	curt	a
4327	curtail	v
4328	curtailment	n
4329	curtain	n
4330	curtain	v
4331	curvature	n
4332	curve	n
4333	curve	v
4334	curved	a
4335	curving	a
4336	curvy	a
4337	cushion	n
4338	cushion	v
4339	cushioned	a
4340	cusp	n
4341	custard	n
4342	custodial	a
4343	custodian	n
4344	custody	n
4345	custom	a
4346	custom	n
4347	customary	a
4348	customer	n
4349	customize	v
4351	cut	a
4352	cut	n
4353	cut	v
4354	cutaway	n
4355	cute	a
4356	cuticle	n
4358	cutlery	n
4359	cutoff	n
4360	cutout	n
4361	cutter	n
4362	cutthroat	a
4363	cutthroat	n
4364	cutting	a
4365	cutting	n
4366	cuttlefish	n
4367	cyan	a
4368	cyan	n
4369	cyanide	n
4370	cybercrime	n
4371	cybernetic	a
4373	cyberpunk	n
4374	cyberspace	n
4375	cyborg	n
4376	cycle	n
4377	cycle	v
4378	cyclic	a
4379	cyclical	a
4380	cycling	n
4381	cyclist	n
4382	cyclone	n
4383	cyclonic	a
4385	cygnet	n
4386	cylinder	n
4387	cylindrical	a
4388	cymbal	n
4389	cynic	n
4390	cynical	a
4391	cynicism	n
4392	cypher	n
4393	cypher	v
4395	cyst	n
4396	cystic	a
4397	cytoplasm	n
4398	czar	n
4399	czarist	a
4400	dab	n
4401	dab	v
4402	dabbled	a
4403	dad	n
4404	dada	n
4405	daddy	n
4406	daemon	n
4407	daffodil	n
4408	daft	a
4409	dagger	n
4410	dahl	n
4411	dahlia	n
4412	dainty	a
4413	dainty	n
4414	dairy	n
4415	dairying	n
4417	daisy	n
4418	dal	n
4419	dale	n
4420	dally	v
4421	dalmatian	n
4422	dam	n
4423	dam	v
4424	damage	n
4425	damage	v
4426	damaged	a
4428	damaging	a
4429	damask	a
4430	damask	n
4431	dame	n
4432	damn	a
4433	damn	n
4434	damn	v
4435	damnation	n
4436	damned	a
4437	damned	n
4438	damning	a
4439	damp	a
4440	damp	n
4441	damp	v
4442	dampen	v
4443	dampening	n
4444	damper	n
4445	damsel	n
4446	dance	n
4447	dance	v
4448	danceable	a
4449	dancer	n
4450	dancing	n
4451	dandelion	n
4452	dandy	a
4453	dandy	n
4454	danger	n
4455	dangerous	a
4456	dangling	n
4457	danish	n
4458	dank	a
4459	dapper	a
4460	dare	n
4461	dare	v
4462	daredevil	a
4463	daredevil	n
4464	daring	a
4465	daring	n
4466	dark	a
4467	dark	n
4468	darken	v
4469	darkened	a
4470	darkening	a
4471	darkening	n
4473	darkroom	n
4474	darling	a
4475	darling	n
4476	darn	n
4477	darn	v
4478	dart	n
4479	dart	v
4481	dash	n
4482	dash	v
4483	dashboard	n
4484	dashed	a
4485	dashing	a
4486	dastardly	a
4488	database	n
4489	datable	a
4490	date	n
4491	date	v
4492	dated	a
4493	dateline	n
4494	dating	n
4495	datum	n
4496	daub	n
4497	daub	v
4498	daughter	n
4499	daunting	a
4500	dauntless	a
4501	dawn	n
4502	dawn	v
4503	dawning	n
4504	day	n
4505	daybreak	n
4506	daycare	n
4507	daydream	n
4508	daydream	v
4509	daydreaming	n
4510	daylight	n
4512	daytime	n
4513	daze	n
4514	daze	v
4515	dazed	a
4516	dazzle	n
4517	dazzle	v
4518	dazzled	a
4519	dazzling	a
4520	deacon	n
4522	deactivate	v
4523	deactivation	n
4524	dead	a
4525	dead	n
4526	deadlift	n
4527	deadline	n
4528	deadlock	n
4529	deadlocked	a
4530	deadly	a
4531	deadpan	a
4532	deadwood	n
4533	deaf	a
4534	deaf	n
4535	deafening	a
4537	deal	n
4538	deal	v
4539	dealer	n
4540	dealership	n
4541	dealing	n
4543	dean	n
4544	dear	a
4545	dear	n
4546	dearest	n
4547	dearth	n
4548	death	n
4549	deathbed	n
4550	deathly	a
4551	deb	n
4552	debacle	n
4553	debar	v
4554	debased	a
4555	debatable	a
4556	debate	n
4557	debate	v
4558	debater	n
4559	debauchery	n
4560	debilitating	a
4561	debit	n
4562	debit	v
4563	debriefing	n
4564	debris	n
4565	debt	n
4566	debtor	n
4567	debug	v
4568	debugger	n
4569	debunk	v
4570	debunking	n
4571	debut	n
4572	debut	v
4573	debutante	n
4574	dec	n
4575	decade	n
4576	decadence	n
4577	decadent	a
4578	decadent	n
4579	decal	n
4580	decapitated	a
4581	decapitation	n
4582	decathlon	n
4583	decay	n
4584	decay	v
4585	decayed	a
4586	deceased	a
4587	deceased	n
4588	decedent	n
4589	deceit	n
4590	deceitful	a
4591	deceive	v
4592	deceiver	n
4593	deceleration	n
4594	decency	n
4595	decent	a
4596	decentralisation	n
4597	decentralised	a
4598	decentralization	n
4599	decentralized	a
4600	deception	n
4601	deceptive	a
4602	decibel	n
4603	decide	v
4604	decided	a
4605	deciding	a
4606	deciding	n
4607	deciduous	a
4608	decimal	a
4609	decimal	n
4610	decimation	n
4611	decipher	v
4612	deciphered	a
4613	decipherment	n
4614	decision	n
4615	decisive	a
4616	deck	n
4617	deck	v
4618	decker	n
4619	declamation	n
4620	declaration	n
4621	declarative	a
4622	declare	v
4623	declared	a
4624	declarer	n
4625	declassified	a
4626	declination	n
4627	decline	n
4628	decline	v
4629	deco	n
4630	decode	v
4631	decoder	n
4632	decoding	n
4633	decolonisation	n
4634	decolonization	n
4635	decommission	v
4636	decompose	v
4637	decomposition	n
4638	decompression	n
4639	deconstruct	v
4640	deconstruction	n
4641	decontamination	n
4642	decor	n
4643	decorate	v
4644	decorated	a
4645	decoration	n
4646	decorative	a
4647	decorator	n
4648	decorum	n
4649	decoy	n
4650	decoy	v
4651	decrease	n
4652	decrease	v
4653	decreased	a
4654	decreasing	a
4655	decree	n
4656	decree	v
4657	decreed	a
4658	decrepit	a
4659	decriminalize	v
4660	decrypt	v
4661	decryption	n
4662	dedicate	v
4663	dedicated	a
4664	dedication	n
4665	deduce	v
4666	deduct	v
4667	deductible	a
4668	deductible	n
4669	deduction	n
4670	deductive	a
4671	deed	n
4673	deem	v
4674	deepen	v
4675	deepening	a
4676	deepening	n
4677	deer	n
4678	defamation	n
4679	defamatory	a
4680	default	n
4681	default	v
4682	defeat	n
4683	defeat	v
4684	defeated	a
4685	defeated	n
4686	defecate	v
4687	defecation	n
4688	defect	n
4689	defect	v
4690	defection	n
4691	defective	a
4692	defector	n
4693	defence	n
4694	defenceless	a
4695	defend	v
4696	defendant	n
4697	defender	n
4698	defending	a
4699	defense	n
4700	defenseless	a
4701	defensible	a
4702	defensive	a
4703	defensive	n
4704	defer	v
4705	deference	n
4706	deferential	a
4707	deferral	n
4708	defiance	n
4709	defiant	a
4710	defibrillator	n
4711	deficiency	n
4712	deficient	a
4713	deficit	n
4714	defile	n
4715	defile	v
4716	defiled	a
4717	definable	a
4718	define	v
4719	defined	a
4720	defining	n
4721	definite	a
4722	definition	n
4723	definitive	a
4724	deflated	a
4725	deflation	n
4726	deflect	v
4727	deflection	n
4728	deflector	n
4729	deforest	v
4730	deforestation	n
4731	deform	v
4732	deformation	n
4733	deformed	a
4734	deformity	n
4735	defraud	v
4736	defray	v
4737	deft	a
4738	defunct	a
4739	defuse	v
4740	defy	v
4741	degeneracy	n
4742	degenerate	a
4743	degenerate	n
4744	degenerate	v
4745	degeneration	n
4746	degenerative	a
4747	degradation	n
4748	degrade	v
4749	degraded	a
4750	degrading	a
4751	degree	n
4752	dehumanization	n
4753	dehydrated	a
4754	dehydration	n
4755	deification	n
4756	deism	n
4757	deity	n
4758	dejected	a
4759	delay	n
4760	delay	v
4761	delayed	a
4762	delegate	n
4763	delegate	v
4764	delegating	n
4765	delegation	n
4766	delete	v
4767	deleterious	a
4768	deletion	n
4769	deli	n
4770	deliberate	a
4771	deliberate	v
4772	deliberation	n
4773	deliberative	a
4774	delicacy	n
4775	delicate	a
4776	delicatessen	n
4778	delight	n
4779	delight	v
4780	delighted	a
4781	delightful	a
4782	delimit	v
4783	delimitation	n
4784	delimited	a
4785	delineate	v
4786	delineated	a
4787	delineation	n
4788	delinquency	n
4789	delinquent	a
4790	delinquent	n
4791	delirious	a
4792	delirium	n
4793	deliver	v
4794	deliverance	n
4795	delivery	n
4796	dell	n
4797	delta	n
4798	deltoid	a
4799	deltoid	n
4800	deluge	n
4801	deluge	v
4802	delusion	n
4803	delusional	a
4804	deluxe	a
4805	delve	v
4806	demand	n
4807	demand	v
4808	demanding	a
4809	demarcate	v
4810	demarcation	n
4811	demeaning	a
4812	demeanor	n
4813	demeanour	n
4814	demented	a
4815	dementia	n
4816	demigod	n
4817	demise	n
4818	demise	v
4819	demo	n
4820	demo	v
4821	demobilisation	n
4822	demobilization	n
4823	democracy	n
4824	democrat	n
4825	democratic	a
4826	democratisation	n
4827	democratization	n
4828	demographer	n
4829	demographic	a
4830	demographic	n
4831	demography	n
4832	demolish	v
4833	demolished	a
4834	demolishing	n
4835	demolition	n
4836	demon	n
4837	demonic	a
4838	demonstrable	a
4839	demonstrate	v
4840	demonstrated	a
4841	demonstration	n
4842	demonstrative	a
4843	demonstrator	n
4844	demoralised	a
4845	demoralized	a
4846	demotic	a
4847	demotion	n
4848	den	n
4849	denatured	a
4850	dengue	n
4851	denial	n
4852	denier	n
4853	denim	n
4854	denomination	n
4855	denominational	a
4856	denominator	n
4857	denote	v
4858	denouement	n
4859	denounce	v
4860	dense	a
4861	density	n
4862	dent	n
4863	dent	v
4864	dental	a
4865	dental	n
4866	dented	a
4867	dentin	n
4868	dentine	n
4869	dentist	n
4870	dentistry	n
4871	dentition	n
4872	denture	n
4873	denuded	a
4874	denunciation	n
4875	deny	v
4876	deodorant	n
4877	depart	v
4878	departed	a
4879	departed	n
4880	departing	a
4881	department	n
4882	departmental	a
4883	departure	n
4884	depend	v
4885	dependable	a
4886	dependence	n
4887	dependency	n
4888	dependent	a
4889	dependent	n
4890	depict	v
4891	depicted	a
4892	depicting	n
4893	depiction	n
4894	deplete	v
4895	depleted	a
4896	depletion	n
4897	deplorable	a
4898	deploy	v
4899	deployment	n
4900	depopulated	a
4901	depopulation	n
4902	deport	v
4903	deportation	n
4904	depose	v
4905	deposit	n
4906	deposit	v
4907	deposition	n
4908	depository	n
4909	depot	n
4910	depraved	a
4911	depravity	n
4912	deprecating	a
4913	depreciation	n
4914	depress	v
4915	depressed	a
4916	depressing	a
4917	depression	n
4918	depressive	n
4919	deprivation	n
4920	deprive	v
4921	deprived	a
4922	depth	n
4924	deputation	n
4925	depute	v
4926	deputy	n
4927	derail	v
4928	derailment	n
4929	deranged	a
4930	derby	n
4931	deregulation	n
4932	derelict	a
4933	derelict	n
4934	dereliction	n
4935	derision	n
4936	derisive	a
4937	derivation	n
4938	derivative	a
4939	derivative	n
4940	derive	v
4941	derived	a
4942	deriving	n
4943	dermal	a
4945	dermatological	a
4946	dermatologist	n
4947	dermatology	n
4949	derogatory	a
4950	derrick	n
4951	derringer	n
4952	dervish	n
4953	desalination	n
4954	descend	v
4955	descendant	a
4956	descendant	n
4958	descendent	a
4959	descendent	n
4960	descending	a
4961	descent	n
4962	describe	v
4963	described	a
4964	description	n
4965	descriptive	a
4966	descriptor	n
4967	desecrated	a
4968	desecration	n
4969	desegregate	v
4970	desegregation	n
4971	desensitization	n
4972	desert	n
4973	desert	v
4974	deserted	a
4975	deserter	n
4976	desertification	n
4977	desertion	n
4978	deserve	v
4979	deserved	a
4980	deserving	a
4981	desiccated	a
4982	desiccation	n
4983	design	n
4984	design	v
4985	designate	a
4986	designate	v
4987	designation	n
4988	designed	a
4989	designer	n
4990	designing	a
4991	designing	n
4992	desirability	n
4993	desirable	a
4994	desire	n
